timestamp,sys_time,abs_timestamp,raw_x_rot,raw_y_rot,raw_z_rot
2539.8,0,2583589557625561.0,-0.2309728,-0.6960221999999999,-0.18527760000000001
2620.0,100,2583589637627019.5,-0.2304076666666667,-0.695954,-0.18578666666666666
2719.857142857143,200,2583589737622034.5,-0.2267567142857143,-0.6994461428571429,-0.18402357142857145
2839.8,300,2583589857620874.0,-0.2255062,-0.7024984000000001,-0.18168879999999998
2939.8,400,2583589957625249.0,-0.22388899999999998,-0.7081774000000001,-0.1772726
3039.8,500,2583590057620561.0,-0.2210038,-0.7122213940000001,-0.175315
3139.8,600,2583590157622123.0,-0.2194862,-0.7137246,-0.17501739800000002
3240.0,700,2583590257626811.0,-0.2222704,-0.7121428000000001,-0.175266598
3339.8,800,2583590357619623.5,-0.2231984,-0.7120082,-0.174449
3440.0,900,2583590457623998.5,-0.22124560000000001,-0.7103341999999999,-0.17771920000000002
3539.8,1000,2583590557622123.5,-0.220608198,-0.708742,-0.180319
3639.8,1100,2583590657623686.5,-0.22188320000000003,-0.7062061999999999,-0.182876
3740.0,1200,2583590757625249.0,-0.224966398,-0.703892788,-0.18302100000000002
3839.8,1300,2583590857623686.5,-0.2278286,-0.7006629999999999,-0.185041
3940.0,1400,2583590957622123.5,-0.2288468,-0.6966443940000001,-0.1894744
4039.8,1500,2583591057620561.0,-0.2305776,-0.6919132,-0.1936908
4139.8,1600,2583591157625249.0,-0.2332578,-0.6869221999999999,-0.1967174
4239.6,1700,2583591257614311.0,-0.2314662,-0.6821948000000001,-0.20239620000000003
4340.0,1800,2583591357628373.0,-0.230136598,-0.6758713999999999,-0.2093952
4440.0,1900,2583591457620249.0,-0.2321602,-0.6678325999999999,-0.2158272
4539.8,2000,2583591557625249.0,-0.2344142,-0.6618763999999999,-0.2191136
4640.0,2100,2583591657623686.5,-0.23720659800000002,-0.657254,-0.221517
4739.6,2200,2583591757622123.5,-0.2421156,-0.6502734,-0.2246664
4839.8,2300,2583591857616811.0,-0.244206,-0.6453726,-0.22718600000000005
4940.0,2400,2583591957625248.5,-0.24340799999999999,-0.6430177940000001,-0.229002
5039.8,2500,2583592057623686.5,-0.2436982,-0.6409045999999999,-0.230407
5139.8,2600,2583592157622436.0,-0.243414,-0.638638,-0.2324576
5240.0,2700,2583592257626811.5,-0.240174398,-0.6401274,-0.2333532
5339.8,2800,2583592357618998.5,-0.2381324,-0.6416888000000001,-0.23307840000000002
5439.8,2900,2583592457619937.0,-0.240080798,-0.6425788000000001,-0.23103800000000002
5539.8,3000,2583592557621811.0,-0.240865798,-0.6423810000000001,-0.2308506
5639.8,3100,2583592657626186.5,-0.2400812,-0.6433664000000001,-0.2305896
5740.0,3200,2583592757624936.0,-0.2411264,-0.6436876,-0.229668598
5839.8,3300,2583592857623373.0,-0.2421006,-0.6436103999999999,-0.2291278
5939.8,3400,2583592957621811.0,-0.2454866,-0.6382432,-0.2311486
6039.8,3500,2583593057616811.0,-0.2430528,-0.6406026,-0.230338
6139.8,3600,2583593157625248.5,-0.2419046,-0.6419409939999999,-0.2287436
6239.8,3700,2583593257623061.0,-0.24192200000000005,-0.6423273999999999,-0.2278464
6340.0,3800,2583593357627749.0,-0.2435256,-0.642139,-0.2267936
6439.8,3900,2583593457620249.0,-0.2413874,-0.647758,-0.22380799999999998
6539.8,4000,2583593557625249.0,-0.24242039999999998,-0.6457824000000001,-0.2245146
6640.0,4100,2583593657619624.0,-0.2407656,-0.646111394,-0.224729598
6739.8,4200,2583593757621811.0,-0.23918820000000002,-0.6480734,-0.223209998
6840.0,4300,2583593857626186.5,-0.2406576,-0.6471858,-0.22210120000000003
6939.8,4400,2583593957624624.0,-0.241425,-0.6460458000000001,-0.2214134
7039.8,4500,2583594057622749.0,-0.244183,-0.6478576,-0.21755500000000005
7140.0,4600,2583594157621811.0,-0.24821639999999998,-0.6493774,-0.2136024
7240.0,4700,2583594257623061.0,-0.2518274,-0.6510186000000001,-0.2097158
7339.6,4800,2583594357618373.0,-0.25210540000000004,-0.6539598000000001,-0.2061888
7439.8,4900,2583594457623374.5,-0.25014000000000003,-0.6595084,-0.20154839800000002
7539.8,5000,2583594557621498.5,-0.2466556,-0.6637181999999999,-0.20049779999999998
7640.0,5100,2583594657626499.0,-0.2429534,-0.6671940000000001,-0.2000416
7740.0,5200,2583594757624936.0,-0.2422536,-0.6671674000000001,-0.2011196
7839.8,5300,2583594857619936.0,-0.2388932000000001,-0.6710837940000001,-0.200721
7939.8,5400,2583594957621499.0,-0.23685479999999998,-0.6741458,-0.2000706
8039.6,5500,2583595057619936.5,-0.23525099800000002,-0.6795836000000001,-0.1954974
8140.0,5600,2583595157624311.0,-0.23374940000000002,-0.6854020000000001,-0.1910206
8239.8,5700,2583595257623061.0,-0.22932919999999998,-0.6936859999999999,-0.185541
8330.0,5800,2583595347624155.0,-0.2269,-0.7000175000000001,-0.1803135
8429.833333333334,5900,2583595447620509.0,-0.22530699999999995,-0.704608,-0.175875665
8539.8,6000,2583595557624936.0,-0.2233226,-0.7078597999999999,-0.17327820000000002
8640.0,6100,2583595657623061.0,-0.222041,-0.7094052,-0.1724704
8739.6,6200,2583595757621499.0,-0.22094500000000006,-0.7104327999999999,-0.17244720000000002
8840.0,6300,2583595857625873.0,-0.2208684,-0.7108032000000001,-0.1728244
8939.8,6400,2583595957624936.0,-0.22002919999999998,-0.7124293939999999,-0.1721862
9039.8,6500,2583596057619624.0,-0.2201442,-0.7129087999999999,-0.1722756
9139.8,6600,2583596157621499.0,-0.22078119999999998,-0.713875,-0.17148
9240.0,6700,2583596257626186.5,-0.2206414,-0.7159894,-0.1689504
9339.6,6800,2583596357618061.0,-0.219597798,-0.7187014,-0.1663858
9440.0,6900,2583596457628999.0,-0.2179178,-0.721122,-0.1654606
9539.8,7000,2583596557621498.5,-0.21759740000000002,-0.7229346,-0.16398339999999997
9639.8,7100,2583596657623061.0,-0.2181796,-0.7237025939999999,-0.16298019999999994
9740.0,7200,2583596757624311.0,-0.218952998,-0.723552394,-0.162710998
9839.8,7300,2583596857622749.0,-0.2201344,-0.7229091999999999,-0.1628072
9940.0,7400,2583596957621186.0,-0.2213016,-0.7222538000000001,-0.16281279999999998
10039.6,7500,2583597057619624.0,-0.221538798,-0.7224335940000001,-0.1620724
10139.8,7600,2583597157624624.0,-0.2208442,-0.7228207999999999,-0.16169679999999997
10239.8,7700,2583597257619624.0,-0.220728998,-0.7231226000000001,-0.16175919800000002
10340.0,7800,2583597357627436.0,-0.21880639999999998,-0.7252062,-0.16086460000000002
10439.8,7900,2583597457619311.0,-0.21717640000000005,-0.7263375999999999,-0.16129059999999998
10539.8,8000,2583597557624623.0,-0.216911998,-0.7253715999999999,-0.16272919800000002
10639.8,8100,2583597657622749.0,-0.2178344,-0.724965394,-0.162892
10739.6,8200,2583597757620873.0,-0.21735100000000002,-0.7261728,-0.16223320000000002
10840.0,8300,2583597857622123.5,-0.21508520000000003,-0.7274977999999999,-0.16190480000000002
10940.0,8400,2583597957624311.0,-0.212702198,-0.7308542000000001,-0.15902980000000005
11039.8,8500,2583598057623061.0,-0.21088920000000003,-0.7351211999999999,-0.15521639999999998
11139.8,8600,2583598157621186.0,-0.2090252,-0.7389081999999999,-0.1520692
11239.8,8700,2583598257625561.0,-0.20614839999999998,-0.7433065999999999,-0.14891499800000002
11339.8,8800,2583598357617749.0,-0.20488,-0.7463504000000001,-0.1465148
11440.0,8900,2583598457625561.0,-0.20546800000000004,-0.7493974,-0.14239580000000002
11539.8,9000,2583598557620873.0,-0.2021526,-0.7538938000000001,-0.13941240000000002
11639.8,9100,2583598657625561.0,-0.19770220000000002,-0.7569098000000001,-0.13820100000000002
11740.0,9200,2583598757623998.5,-0.19697619800000002,-0.7558923999999999,-0.139917
11839.8,9300,2583598857622436.0,-0.20003640000000006,-0.7540458000000001,-0.1393198
11939.8,9400,2583598957621186.5,-0.19962459800000001,-0.7522812,-0.14100279799999998
12039.8,9500,2583599057622436.5,-0.200781398,-0.7495911999999999,-0.14367020000000005
12139.8,9600,2583599157623686.5,-0.2021466,-0.7484751999999999,-0.14353120000000003
12239.8,9700,2583599257622749.0,-0.20155079800000006,-0.7518062000000001,-0.13914079999999998
12340.0,9800,2583599357627124.0,-0.2035934,-0.7498775999999999,-0.1410978
12429.75,9900,2583599447621420.5,-0.2059384975,-0.7471002425,-0.14386875
12519.6,10000,2583599537616811.0,-0.208240598,-0.7455838,-0.143893598
12629.833333333336,10100,2583599647623373.0,-0.20735383333333332,-0.7453410000000001,-0.1453245
12729.75,10200,2583599747626499.0,-0.21186375,-0.7378145,-0.15215175
12830.0,10300,2583599847626238.0,-0.209150665,-0.7395036666666667,-0.152021665
12939.8,10400,2583599957623998.5,-0.2114004,-0.7379126,-0.1518884
13039.8,10500,2583600057622123.5,-0.21296220000000005,-0.7363685940000001,-0.1522116
13140.0,10600,2583600157620873.0,-0.216656,-0.7321829940000001,-0.154771
13239.8,10700,2583600257622123.5,-0.210259,-0.7355048000000001,-0.15529300000000001
13339.6,10800,2583600357617749.0,-0.2109744,-0.7312827940000001,-0.1602308
13440.0,10900,2583600457628686.5,-0.20986559999999999,-0.7311645940000001,-0.161103
13539.8,11000,2583600557620873.0,-0.21043499999999998,-0.730683,-0.16129259999999998
13640.0,11100,2583600657625561.0,-0.21177820000000003,-0.7291293999999999,-0.161918
13730.0,11200,2583600747622202.0,-0.21373925,-0.72479675,-0.165548
13829.666666666664,11300,2583600847620769.0,-0.21230266666666667,-0.7258846666666666,-0.16511283333333332
